transaction_id,user_id,account_id,transaction_date,transaction_time,amount,currency,merchant,category,transaction_type,status,location,device,balance_after,notes
T000356,2600,96828,2022-02-26,04:15:44,-3341.4,USD,Tesla,Groceries,Debit,Pending,Berlin,POS,6517.3,Monthly subscription
T000357,7324,48846,2023-05-12,15:57:14,3087.43,GBP,Walmart,Electronics,Debit,Pending,Tokyo,Web,11532.88,
T000358,4946,90715,2022-08-07,23:19:29,2204.8,USD,Tesla,Entertainment,Credit,Completed,Tokyo,ATM,3081.75,
T000359,9627,53315,2020-06-30,15:54:12,3582.87,USD,Amazon,Travel,Debit,Failed,Berlin,Mobile,19391.72,Refund
T000362,1500,73805,2020-05-15,03:06:08,-1745.01,USD,Apple,Travel,Credit,Failed,London,ATM,15482.99,Monthly subscription
T000364,7304,58217,2023-05-04,12:33:02,-3431.93,GBP,Walmart,Electronics,Debit,Failed,Tel Aviv,POS,3365.8,Refund
T000365,8551,68790,2021-04-20,02:13:27,2551.86,USD,IKEA,Utilities,Debit,Pending,Tel Aviv,POS,18539.25,Refund
T000366,2199,43008,2021-12-13,01:42:20,-2482.9,GBP,Amazon,Entertainment,Debit,Completed,New York,Mobile,3444.75,Monthly subscription
T000369,6843,13013,2023-01-24,23:45:37,-1358.46,EUR,Walmart,Entertainment,Credit,Completed,Tel Aviv,Mobile,1046.28,Rent payment
T000370,2634,94105,2022-05-22,13:03:37,-2629.37,ILS,Google,Travel,Credit,Pending,Berlin,Web,8607.55,Monthly subscription
T000371,3742,39188,2020-02-13,00:41:40,2642.72,USD,Walmart,Salary,Credit,Failed,Tokyo,POS,3677.82,Monthly subscription
T000372,2712,42852,2020-02-13,06:21:42,3480.21,USD,Tesla,Electronics,Credit,Failed,New York,POS,13164.01,Bonus
T000373,9128,16680,2022-07-15,12:41:17,2322.03,USD,Apple,Entertainment,Credit,Completed,Tokyo,POS,11367.39,Monthly subscription
T000375,5322,70044,2021-05-12,02:24:53,-3619.4,GBP,Amazon,Travel,Credit,Failed,Berlin,ATM,7314.97,Rent payment
T000378,1907,17300,2022-06-16,14:25:15,21.61,ILS,Walmart,Utilities,Credit,Completed,Tokyo,POS,14008.78,Bonus
T000380,9703,27584,2021-06-13,05:02:33,1054.43,ILS,Apple,Groceries,Credit,Completed,Berlin,Mobile,13832.05,Refund
T000381,5866,97773,2020-10-25,12:02:49,-3110.38,USD,Amazon,Travel,Credit,Completed,London,Web,5135.14,Monthly subscription
T000384,8251,24134,2022-04-04,13:00:36,3927.13,GBP,Tesla,Salary,Credit,Failed,Tokyo,Web,9512.36,Rent payment
T000386,4520,78043,2020-04-08,22:38:30,2738.62,EUR,Tesla,Electronics,Debit,Pending,London,Mobile,10965.46,Bonus
T000388,7306,12918,2022-01-23,10:54:53,-2828.97,EUR,Google,Groceries,Credit,Completed,Tokyo,Mobile,1440.4,Refund
T000389,5293,98208,2022-07-01,17:29:01,3911.87,ILS,IKEA,Salary,Debit,Completed,London,POS,15577.64,
T000390,8038,60113,2020-04-29,03:54:33,1580.55,GBP,Amazon,Utilities,Credit,Completed,Tel Aviv,ATM,13312.12,Gift
T000391,8607,21988,2024-06-21,02:08:30,4221.64,USD,Apple,Electronics,Debit,Failed,Berlin,POS,3210.62,Gift
T000392,8421,99330,2021-09-17,10:59:14,3074.26,USD,IKEA,Travel,Credit,Failed,Tokyo,POS,1360.16,Gift
T000393,6244,13127,2024-04-25,06:51:34,89.32,ILS,Walmart,Travel,Credit,Pending,Tokyo,ATM,11502.16,Rent payment
T000394,7459,95741,2020-05-25,02:18:07,-317.73,EUR,Amazon,Salary,Credit,Completed,Berlin,POS,9440.22,Rent payment
T000395,6251,16270,2024-03-12,06:10:42,-3973.76,ILS,Walmart,Entertainment,Credit,Pending,Tel Aviv,POS,2769.52,Bonus
T000396,7804,60974,2020-12-22,20:02:11,1759.33,GBP,Google,Travel,Credit,Pending,London,Web,7817.03,Monthly subscription
T000400,6597,16414,2024-09-25,19:51:20,-740.91,ILS,Walmart,Travel,Credit,Pending,London,ATM,6729.83,
T000401,3969,12079,2021-09-27,07:20:56,-2363.32,USD,IKEA,Entertainment,Credit,Completed,Tokyo,Web,6381.34,Rent payment
T000402,9360,95574,2021-01-10,05:54:26,-3844.87,USD,Amazon,Electronics,Debit,Pending,Tel Aviv,POS,11106.87,
T000403,6917,38517,2022-08-25,09:46:32,4395.25,ILS,IKEA,Groceries,Debit,Failed,London,Mobile,8233.9,
T000404,3098,43465,2021-05-08,13:13:33,2174.88,GBP,Apple,Entertainment,Debit,Pending,Berlin,Mobile,13045.24,
T000405,6124,67498,2022-10-10,04:17:29,-958.84,USD,Tesla,Salary,Debit,Pending,Tokyo,POS,6064.51,
T000406,8115,28342,2022-05-20,03:07:26,-2925.16,GBP,Tesla,Groceries,Credit,Pending,Tel Aviv,POS,6079.28,Monthly subscription
T000407,1994,90786,2022-03-23,19:04:37,3679.67,ILS,Walmart,Entertainment,Debit,Failed,Tel Aviv,Mobile,5603.95,Gift
T000408,1240,91745,2024-11-18,18:24:47,38.82,GBP,IKEA,Salary,Debit,Failed,Tel Aviv,ATM,18044.3,Bonus
T000409,1519,20888,2021-07-14,01:45:18,-4841.98,ILS,IKEA,Electronics,Debit,Completed,New York,ATM,6348.98,
T000410,2488,32317,2023-05-25,01:36:31,-4427.52,ILS,Apple,Electronics,Credit,Completed,London,Mobile,9698.77,Gift
T000411,1246,75812,2020-02-17,09:30:49,1738.08,ILS,Google,Groceries,Debit,Pending,Tel Aviv,ATM,4352.37,
T000412,9009,45324,2020-01-14,05:07:25,2216.8,ILS,Walmart,Groceries,Debit,Pending,London,Web,12858.13,
T000415,5802,72769,2020-06-20,09:12:04,-1315.83,EUR,IKEA,Entertainment,Credit,Pending,Tokyo,ATM,12140.48,
T000416,3887,83308,2020-09-06,06:24:48,2285.78,GBP,Google,Electronics,Debit,Completed,New York,POS,11668.28,Bonus
T000419,4064,95478,2020-03-02,14:32:23,2311.12,ILS,Google,Electronics,Credit,Pending,Tokyo,POS,13823.31,Bonus
T000420,1165,12914,2020-06-28,07:04:07,1951.14,EUR,Tesla,Entertainment,Credit,Completed,Tokyo,Web,10180.25,Monthly subscription
T000421,3729,41725,2022-05-14,21:57:47,-1705.92,USD,IKEA,Utilities,Credit,Pending,Tel Aviv,POS,9751.57,Refund
T000422,8299,77178,2021-03-05,20:17:43,-4916.53,GBP,Amazon,Entertainment,Debit,Pending,Tel Aviv,Mobile,2673.4,Gift
T000423,3998,64913,2022-08-25,08:46:10,2588.55,USD,Amazon,Electronics,Debit,Failed,New York,Mobile,6296.91,Rent payment
T000425,9313,63686,2022-11-12,05:57:45,1192.21,USD,Tesla,Salary,Credit,Failed,Tel Aviv,POS,4979.86,Refund
T000429,8139,51495,2024-01-03,18:45:34,-3751.78,GBP,Amazon,Electronics,Debit,Pending,New York,Mobile,10518.96,Refund
T000431,2647,44656,2023-02-18,00:16:45,-2598.86,USD,Tesla,Entertainment,Debit,Failed,New York,Mobile,14310.19,
T000432,4127,58215,2022-10-21,11:02:31,-840.04,USD,Walmart,Utilities,Credit,Completed,London,ATM,18673.37,Refund
T000433,8752,43943,2022-03-25,18:21:24,4786.59,ILS,Tesla,Electronics,Debit,Pending,Tel Aviv,ATM,12886.25,
T000440,2305,11049,2020-11-25,17:48:29,2466.77,USD,Apple,Electronics,Debit,Pending,New York,ATM,9312.58,Refund
T000444,6401,69474,2024-01-10,05:23:46,-2224.22,ILS,IKEA,Salary,Credit,Pending,London,Mobile,19258.81,Gift
T000445,1594,54896,2024-06-28,23:30:34,-4924.17,USD,Walmart,Groceries,Credit,Failed,Tokyo,ATM,7770.07,Rent payment
T000449,9495,29742,2021-11-06,16:28:48,2136.37,USD,Apple,Groceries,Debit,Pending,Tokyo,ATM,19114.51,Bonus
T000457,6043,36959,2023-06-22,12:24:16,1151.85,USD,IKEA,Groceries,Credit,Pending,Berlin,Mobile,17261.81,Rent payment
T000459,5132,55531,2022-08-25,19:09:50,-119.26,EUR,Walmart,Entertainment,Debit,Completed,New York,ATM,7573.27,Rent payment
T000460,1405,77824,2024-01-10,12:20:09,-151.42,EUR,IKEA,Electronics,Credit,Pending,Berlin,Mobile,18241.35,
T000462,1645,46702,2020-06-28,11:10:07,1551.02,ILS,Amazon,Electronics,Debit,Completed,New York,Web,12585.17,Monthly subscription
T000463,2493,22685,2023-04-27,16:20:22,4080.24,ILS,Google,Salary,Debit,Completed,Tokyo,Mobile,10154.72,Gift
T000464,9928,61939,2023-12-28,02:18:06,4326.33,EUR,Walmart,Utilities,Debit,Failed,New York,ATM,18825.49,
T000465,7038,74469,2022-08-14,15:29:17,1157.53,USD,Google,Utilities,Credit,Pending,New York,Mobile,17055.8,Bonus
T000466,3563,24736,2020-09-05,11:37:13,-3210.33,GBP,Apple,Salary,Debit,Pending,Berlin,POS,14926.38,Gift
T000467,6825,25930,2021-12-17,10:08:51,-4564.23,USD,Apple,Salary,Debit,Completed,Tokyo,POS,13238.7,Rent payment
T000470,8138,28009,2024-08-17,10:48:22,-4978.94,EUR,IKEA,Electronics,Credit,Failed,Tokyo,Web,4681.47,
T000471,8608,78081,2022-10-09,02:14:29,-4628.88,GBP,Apple,Entertainment,Credit,Pending,Tokyo,Web,9735.86,Bonus
T000472,2206,29715,2021-05-05,07:28:26,3364.76,USD,Walmart,Entertainment,Debit,Failed,London,Web,18223.09,Rent payment
T000473,3311,13912,2022-07-02,14:10:02,3638.74,GBP,Apple,Salary,Debit,Completed,London,ATM,17635.79,Monthly subscription
T000476,3116,31051,2023-01-12,16:10:48,4061.04,ILS,Google,Travel,Credit,Pending,Tokyo,ATM,13647.05,
T000477,5323,95349,2022-02-22,16:20:18,-4735.07,EUR,IKEA,Salary,Credit,Pending,New York,ATM,833.17,Gift
T000478,8246,24458,2022-09-18,00:39:07,-524.24,USD,Walmart,Groceries,Credit,Failed,Berlin,Mobile,11240.16,Monthly subscription
T000479,2421,67838,2022-06-08,05:37:03,-2479.18,GBP,Walmart,Entertainment,Debit,Completed,Berlin,POS,2104.51,Gift
T000480,8624,83455,2021-01-05,18:12:36,-2892.53,USD,Apple,Entertainment,Credit,Failed,New York,POS,17330.96,Refund
T000481,9548,73947,2021-02-20,04:59:35,-1647.18,EUR,Apple,Salary,Credit,Completed,Berlin,POS,15426.09,Refund
T000482,5138,95909,2021-08-09,00:48:42,209.51,GBP,Google,Groceries,Credit,Completed,Berlin,Mobile,5675.43,Bonus
T000483,8618,78093,2020-02-20,10:39:12,-4394.28,USD,Apple,Electronics,Credit,Pending,New York,Web,3771.26,Rent payment
T000484,5680,17959,2020-10-13,17:14:05,-3925.59,EUR,Amazon,Entertainment,Credit,Pending,London,POS,18779.47,Gift
T000485,2098,66655,2024-12-27,09:24:37,2443.14,USD,Google,Travel,Credit,Pending,London,ATM,6310.16,
T000486,4483,53371,2023-08-12,05:02:10,-3650.17,EUR,Apple,Groceries,Credit,Failed,New York,Web,36.36,Rent payment
T000487,6253,76864,2024-01-04,14:45:57,3710.93,EUR,Google,Entertainment,Credit,Completed,Berlin,Web,11297.4,Monthly subscription
T000488,7643,99316,2022-07-02,03:22:01,3228.88,EUR,Tesla,Entertainment,Credit,Completed,New York,ATM,6232.55,
T000489,1309,62354,2022-07-04,17:38:32,-1294.38,GBP,Tesla,Entertainment,Credit,Completed,New York,POS,16245.36,Refund
T000490,8447,97592,2022-05-26,12:14:48,3159.44,GBP,Walmart,Entertainment,Credit,Failed,Tokyo,Mobile,6363.29,Gift
T000491,9370,73109,2020-06-09,12:01:09,1505.66,EUR,IKEA,Salary,Credit,Pending,Tel Aviv,POS,19399.02,Gift
T000493,7272,17740,2023-10-05,02:51:34,861.29,GBP,Apple,Salary,Debit,Failed,New York,Mobile,14798.65,Gift
T000494,3981,68225,2021-11-17,08:12:19,-4209.77,ILS,Apple,Entertainment,Debit,Pending,Berlin,Mobile,17202.68,
T000495,6354,54506,2021-09-24,08:36:16,-3307.8,USD,IKEA,Utilities,Debit,Pending,New York,ATM,16116.66,Refund
T000497,1915,47832,2023-10-23,20:09:11,-4371.26,ILS,Apple,Electronics,Debit,Pending,New York,POS,1278.73,Rent payment
T000498,7199,23058,2024-12-14,19:27:28,2682.14,ILS,Tesla,Electronics,Credit,Pending,Tokyo,ATM,13167.29,Monthly subscription
T000500,7990,74984,2022-05-29,20:59:54,-474.36,ILS,Walmart,Electronics,Credit,Pending,Tel Aviv,Mobile,1632.18,Bonus
T000501,8744,35972,2024-11-13,13:42:43,413.58,ILS,Amazon,Entertainment,Credit,Completed,London,Mobile,12445.76,Rent payment
T000502,4363,60268,2024-04-24,20:37:46,3515.64,ILS,Amazon,Groceries,Debit,Pending,Berlin,POS,5764.56,Rent payment
T000504,5802,30429,2023-08-25,16:49:18,857.74,USD,Apple,Electronics,Credit,Pending,Tokyo,ATM,14440.68,Rent payment
T000507,6057,88625,2024-01-25,22:55:09,-3974.98,ILS,Apple,Utilities,Debit,Failed,Tokyo,Mobile,15076.2,Refund
T000508,9276,38047,2020-05-08,00:14:03,-4887.77,EUR,Google,Groceries,Debit,Pending,London,ATM,17997.94,Monthly subscription
T000511,8921,97021,2024-12-19,10:55:44,2496.15,GBP,Google,Entertainment,Debit,Pending,New York,ATM,8241.49,Refund
T000514,6423,64397,2020-01-21,07:16:34,-3982.7,GBP,Tesla,Salary,Credit,Failed,London,Mobile,58.38,Monthly subscription
T000515,8722,41842,2024-05-03,13:11:56,3808.33,EUR,Apple,Electronics,Credit,Failed,New York,POS,7188.89,Rent payment
T000517,2122,37984,2021-04-16,16:54:29,-4878.22,USD,Walmart,Electronics,Credit,Failed,New York,Web,15205.35,Rent payment
T000521,9757,66980,2022-05-12,22:03:36,3051.27,USD,Tesla,Travel,Debit,Failed,New York,POS,6600.45,
T000522,4942,21513,2020-05-17,13:42:34,4289.49,USD,Google,Utilities,Credit,Pending,New York,POS,18633.95,Refund
T000526,3687,54180,2024-11-09,20:25:40,4972.38,USD,Tesla,Utilities,Debit,Pending,Tel Aviv,Mobile,4518.7,Refund
T000528,3425,60203,2023-01-17,06:29:32,-2264.38,ILS,Tesla,Utilities,Debit,Failed,Tokyo,Web,18451.62,Refund
T000530,8931,38533,2021-11-26,05:28:20,-1578.8,ILS,Amazon,Salary,Credit,Completed,New York,Mobile,11836.4,Gift
T000531,3621,47429,2022-03-10,00:23:15,4672.64,ILS,Amazon,Entertainment,Debit,Failed,Berlin,Mobile,16021.16,Monthly subscription
T000532,2078,21138,2023-12-28,08:26:28,-4520.51,USD,Apple,Salary,Credit,Failed,London,ATM,11690.33,
T000534,8051,68046,2020-07-12,20:52:19,-879.61,GBP,Apple,Electronics,Debit,Completed,Tel Aviv,POS,665.35,Bonus
T000536,5536,16047,2021-01-19,15:15:14,564.09,GBP,Apple,Electronics,Credit,Pending,Tokyo,Web,11040.39,Gift
T000537,6805,97304,2023-01-02,12:32:26,-1365.93,EUR,Tesla,Utilities,Debit,Failed,Tel Aviv,Web,18099.8,
T000542,5666,17214,2023-04-10,10:23:39,-97.5,EUR,Walmart,Salary,Credit,Pending,Tel Aviv,Mobile,4324.06,Monthly subscription
T000548,3851,84716,2020-03-02,03:38:20,3065.63,EUR,Walmart,Entertainment,Debit,Completed,New York,POS,6075.01,Bonus
T000550,1416,10738,2024-08-29,03:36:23,-820.79,USD,Tesla,Travel,Credit,Failed,Tokyo,ATM,10293.84,Refund
T000551,9095,22364,2024-11-23,01:37:34,-1521.9,GBP,IKEA,Utilities,Debit,Failed,Tel Aviv,POS,2829.39,Bonus
T000552,4722,44441,2022-06-22,12:43:39,73.16,ILS,Apple,Entertainment,Credit,Failed,Tokyo,ATM,19481.41,Gift
T000553,1401,24026,2024-09-22,22:40:24,1297.09,EUR,Apple,Electronics,Debit,Failed,Tel Aviv,Mobile,2035.28,Refund
T000554,3732,22960,2022-11-20,14:10:02,-4017.66,ILS,Google,Groceries,Debit,Completed,Berlin,ATM,12392.35,Refund
T000555,4713,53965,2024-05-20,23:31:31,-2627.28,GBP,Apple,Electronics,Credit,Pending,London,POS,14065.52,Rent payment
T000556,8839,72059,2024-12-27,15:36:34,4285.86,GBP,Google,Utilities,Debit,Pending,Berlin,ATM,11500.14,
T000557,4672,67155,2021-04-17,22:37:03,-2461.53,EUR,Apple,Salary,Debit,Failed,Tel Aviv,ATM,2459.91,Refund
T000558,5975,74506,2021-02-22,16:41:02,-3854.85,USD,Walmart,Electronics,Credit,Pending,London,ATM,16756.71,
T000559,7211,25934,2022-10-05,23:12:54,1102.77,ILS,IKEA,Groceries,Credit,Completed,New York,Mobile,11708.12,Monthly subscription
T000560,2759,96182,2023-07-21,12:05:33,-3263.3,GBP,Amazon,Salary,Debit,Pending,Berlin,Mobile,313.07,Monthly subscription
T000561,5600,15086,2023-07-10,07:11:58,2272.67,USD,Amazon,Travel,Debit,Completed,London,POS,7823.59,Rent payment
T000562,4643,96548,2020-09-06,06:08:45,1246.07,EUR,Google,Groceries,Debit,Failed,Tokyo,POS,18495.47,Refund
T000563,5725,17540,2024-01-10,10:59:27,1106.41,ILS,Apple,Electronics,Credit,Pending,New York,ATM,11045.56,
T000564,5379,12652,2020-01-21,07:15:19,3385.77,GBP,Google,Travel,Credit,Completed,Tel Aviv,POS,4783.18,Bonus
T000566,2069,33608,2021-04-08,12:52:43,-2774.17,GBP,Apple,Salary,Credit,Pending,Tel Aviv,ATM,6902.28,Monthly subscription
T000567,2959,62280,2020-04-18,00:14:59,4999.41,EUR,Walmart,Salary,Debit,Completed,New York,ATM,5206.34,Monthly subscription
T000568,8041,50880,2020-02-20,11:07:29,4075.07,GBP,IKEA,Utilities,Credit,Failed,Berlin,POS,2628.79,Monthly subscription
T000573,6664,91805,2022-11-20,19:11:56,-632.77,USD,Tesla,Entertainment,Credit,Failed,Berlin,POS,7527.31,
T000574,2101,25773,2024-10-08,16:59:50,2695.34,USD,Google,Entertainment,Credit,Failed,Tel Aviv,ATM,15435.16,
T000579,9076,61377,2021-06-01,19:19:17,2725.15,ILS,Google,Travel,Credit,Completed,New York,ATM,9291.56,Monthly subscription
T000582,8470,46152,2024-03-22,00:49:57,1467.09,GBP,Google,Salary,Credit,Pending,Berlin,Mobile,11576.5,Rent payment
T000583,9951,70920,2020-02-11,03:49:48,-1175.89,GBP,Apple,Groceries,Debit,Failed,Berlin,ATM,15310.11,Monthly subscription
T000584,6148,83128,2023-03-31,08:18:18,320.21,GBP,IKEA,Utilities,Credit,Pending,Tel Aviv,Web,6737.71,Refund
T000586,4200,19544,2020-06-13,01:03:41,1103.0,ILS,Amazon,Utilities,Debit,Pending,New York,POS,105.1,Refund
T000589,9816,66193,2024-10-14,15:59:45,-2740.57,ILS,Walmart,Entertainment,Credit,Completed,Berlin,Mobile,471.04,Gift
T000592,5894,66174,2023-10-25,22:13:55,4047.33,EUR,Apple,Entertainment,Debit,Failed,New York,Web,14438.24,Bonus
T000595,8831,19250,2022-01-31,09:56:43,-2109.61,USD,Walmart,Electronics,Debit,Failed,Tel Aviv,Web,6925.06,Gift
T000596,3571,49952,2023-08-16,08:07:58,2531.51,USD,IKEA,Entertainment,Credit,Completed,Tel Aviv,POS,7786.46,Rent payment
T000597,3229,85452,2022-04-13,19:15:43,3317.38,USD,Amazon,Entertainment,Debit,Pending,New York,Web,11260.68,
T000603,6243,69073,2024-02-20,15:03:31,-1121.47,EUR,IKEA,Groceries,Credit,Completed,Tel Aviv,Mobile,15838.02,Bonus
T000604,4406,89391,2024-10-18,21:14:08,-1030.31,USD,Walmart,Groceries,Debit,Pending,London,POS,17263.95,Refund
T000605,8823,30916,2023-11-01,18:12:57,827.95,GBP,Amazon,Travel,Credit,Pending,Berlin,Mobile,3368.47,Rent payment
T000607,8332,66545,2023-10-04,06:05:19,4031.85,USD,Tesla,Salary,Debit,Completed,New York,Web,17193.31,Bonus
T000609,4400,66018,2022-09-07,03:08:46,1019.72,EUR,IKEA,Salary,Credit,Completed,Berlin,ATM,17327.85,Monthly subscription
T000610,9699,21842,2021-08-30,19:03:37,-1695.54,ILS,Google,Travel,Debit,Failed,Tokyo,Web,19249.17,
T000611,7702,30343,2022-11-28,12:07:41,-1432.32,GBP,Google,Utilities,Debit,Pending,Tokyo,ATM,9051.11,Rent payment
T000612,3057,37530,2022-03-11,16:58:23,4129.98,USD,Apple,Travel,Credit,Failed,Tel Aviv,POS,4238.47,Monthly subscription
T000613,9529,30838,2020-02-02,00:47:42,-4739.62,USD,Walmart,Groceries,Credit,Completed,New York,POS,12070.83,Bonus
T000614,3995,89116,2020-10-03,03:12:56,4289.07,EUR,Walmart,Electronics,Debit,Completed,New York,Web,1240.31,
T000618,7672,69513,2021-04-29,12:53:17,-534.63,ILS,Walmart,Travel,Credit,Pending,Tokyo,POS,9065.46,
T000619,9816,89105,2020-04-11,14:45:28,3494.72,USD,Amazon,Entertainment,Credit,Completed,London,ATM,2523.01,
T000620,1569,22484,2022-07-05,23:36:49,-3165.05,ILS,IKEA,Salary,Credit,Completed,New York,Mobile,17756.23,Rent payment
T000623,2245,75191,2021-10-21,17:44:25,-2529.28,ILS,Walmart,Groceries,Debit,Failed,New York,Mobile,6006.7,
T000625,9167,38655,2023-06-10,03:06:15,-2642.66,USD,Walmart,Entertainment,Credit,Failed,New York,ATM,14079.77,
T000626,7987,29142,2024-10-14,17:03:45,1042.09,GBP,Amazon,Utilities,Debit,Pending,Tokyo,Mobile,2814.3,
T000627,3804,67024,2020-10-01,17:38:19,14.48,ILS,Amazon,Travel,Debit,Completed,Tokyo,POS,19904.35,Rent payment
T000628,7979,64999,2021-02-16,08:57:35,4412.24,USD,Walmart,Salary,Credit,Failed,New York,ATM,12515.81,Bonus
T000629,7524,94596,2023-05-01,06:02:42,-1930.13,EUR,Walmart,Utilities,Debit,Failed,Tel Aviv,Web,15608.44,Refund
T000630,3060,86289,2022-08-23,05:29:35,3987.61,GBP,Tesla,Entertainment,Credit,Pending,Tokyo,Web,14196.91,Monthly subscription
T000631,2607,42877,2021-01-06,14:47:45,1391.07,GBP,IKEA,Salary,Debit,Failed,Tel Aviv,Mobile,6150.91,Gift
T000632,9785,71880,2020-03-18,21:18:32,3247.97,GBP,Apple,Electronics,Debit,Pending,Berlin,Mobile,11933.06,Monthly subscription
T000633,1732,25872,2023-01-06,00:10:59,4319.6,USD,IKEA,Travel,Debit,Failed,London,ATM,9453.8,
T000635,5535,12779,2021-05-08,08:10:38,-3419.69,EUR,IKEA,Entertainment,Credit,Pending,Tokyo,Mobile,18011.31,Bonus
T000636,6676,84361,2021-11-20,00:24:44,2711.92,GBP,IKEA,Utilities,Credit,Pending,Tel Aviv,POS,17445.72,Monthly subscription
T000637,2549,10398,2021-11-04,01:42:35,-4872.66,ILS,Apple,Utilities,Credit,Pending,New York,POS,15853.82,Monthly subscription
T000638,5801,41607,2021-02-15,04:13:08,-3857.66,GBP,IKEA,Utilities,Debit,Completed,London,POS,6964.34,
T000639,7458,60081,2021-04-20,11:32:06,2964.22,GBP,Tesla,Utilities,Credit,Pending,Tokyo,Web,7368.25,Refund
T000640,6110,12444,2020-05-16,22:02:26,3495.21,USD,Tesla,Salary,Debit,Pending,London,POS,7533.35,Refund
T000641,1290,74308,2021-03-02,13:24:58,-4241.4,GBP,IKEA,Utilities,Credit,Failed,New York,Web,16294.21,Gift
T000643,1603,98675,2022-08-02,01:20:48,4261.9,GBP,Google,Travel,Credit,Pending,Tokyo,Web,1269.83,
T000644,9077,93512,2020-06-09,18:19:02,-4174.98,GBP,Tesla,Groceries,Credit,Failed,London,POS,15990.69,Refund
T000648,9182,46960,2022-03-30,18:42:05,4119.06,EUR,Google,Groceries,Debit,Failed,Tel Aviv,ATM,8220.58,Rent payment
T000649,6762,55544,2021-04-07,17:55:15,3868.73,GBP,IKEA,Electronics,Debit,Pending,Tokyo,ATM,17217.27,Refund
T000650,6440,94529,2020-10-12,02:09:35,-4590.51,ILS,Google,Utilities,Credit,Failed,Tokyo,ATM,12991.38,
T000654,3748,20212,2022-12-07,19:41:38,817.72,ILS,Amazon,Groceries,Credit,Completed,New York,ATM,14970.32,Monthly subscription
T000655,4590,87131,2021-02-12,09:05:58,-4376.74,GBP,IKEA,Salary,Debit,Failed,New York,ATM,12501.88,
T000656,6160,68958,2024-02-13,14:20:16,247.43,USD,Tesla,Utilities,Debit,Failed,London,Web,2766.98,Bonus
T000657,8805,66800,2020-07-01,02:01:54,784.74,EUR,Google,Groceries,Credit,Pending,New York,ATM,19438.03,Refund
T000658,1442,87764,2022-06-13,01:01:58,-4236.09,EUR,Google,Utilities,Credit,Completed,Berlin,Mobile,6716.95,
T000659,7230,30557,2021-04-07,06:04:12,3647.37,ILS,Amazon,Groceries,Credit,Pending,Tel Aviv,ATM,8662.77,
T000662,4146,16198,2021-09-13,13:05:28,2569.6,USD,Google,Utilities,Debit,Completed,Berlin,ATM,1907.41,
T000663,6635,72912,2024-07-21,13:46:59,-176.41,GBP,Tesla,Electronics,Debit,Pending,Tokyo,Mobile,19457.91,Monthly subscription
T000664,8427,24275,2024-10-19,02:59:55,2908.6,ILS,IKEA,Groceries,Debit,Pending,New York,ATM,7475.01,Refund
T000665,7140,38292,2021-03-26,16:15:58,4789.06,GBP,Tesla,Utilities,Debit,Completed,Tel Aviv,POS,788.55,Monthly subscription
T000666,8203,38309,2021-09-24,23:35:59,1276.15,USD,Tesla,Electronics,Debit,Pending,Berlin,Web,2585.3,
T000667,6983,22220,2023-09-18,11:21:19,2150.76,GBP,Google,Electronics,Debit,Pending,Tokyo,Mobile,15634.14,
T000668,2756,93946,2020-12-10,19:10:40,4303.2,ILS,Tesla,Entertainment,Credit,Pending,Tokyo,ATM,9222.47,Monthly subscription
T000672,6211,64180,2020-05-14,20:24:17,-2254.13,USD,Apple,Electronics,Debit,Failed,Tel Aviv,ATM,5613.22,
T000673,9431,41986,2022-08-11,12:07:13,3091.11,GBP,Google,Entertainment,Debit,Completed,Berlin,Web,3491.75,Gift
T000675,8364,98275,2023-05-02,11:33:56,-1326.69,USD,Amazon,Salary,Debit,Pending,Berlin,POS,6092.85,Rent payment
T000677,1361,28302,2020-11-18,23:37:20,2971.92,USD,IKEA,Utilities,Debit,Failed,Berlin,Web,16861.48,Monthly subscription
